work_year,salary_in_usd,experience_level,remote_status,country_iso3,gdp_per_capita_ppp,salary_to_gdp_ratio
2023,146000,Senior-Level,Fully Remote,USA,77860.9112908848,1.875138597524895
2023,128167,Mid-Level,Onsite,USA,77860.9112908848,1.6461019769107756
2023,85445,Mid-Level,Onsite,USA,77860.9112908848,1.0974055990788676
2023,172300,Mid-Level,Onsite,USA,77860.9112908848,2.2129204133804072
2023,86100,Mid-Level,Onsite,USA,77860.9112908848,1.1058180359376264
2023,138000,Mid-Level,Fully Remote,USA,77860.9112908848,1.772391277112572
2023,86000,Mid-Level,Fully Remote,USA,77860.9112908848,1.1045336944324724
2023,179000,Entry-Level,Onsite,USA,77860.9112908848,2.2989712942257277
2023,112000,Entry-Level,Onsite,USA,77860.9112908848,1.4384624857725223
2023,700000,Senior-Level,Fully Remote,USA,77860.9112908848,8.990390536078264
2023,179000,Senior-Level,Fully Remote,USA,77860.9112908848,2.2989712942257277
2023,112000,Senior-Level,Fully Remote,USA,77860.9112908848,1.4384624857725223
2023,122000,Senior-Level,Onsite,USA,77860.9112908848,1.566896636287926
2023,94000,Senior-Level,Onsite,USA,77860.9112908848,1.2072810148447954
2023,225000,Senior-Level,Onsite,USA,77860.9112908848,2.889768386596585
2023,122445,Senior-Level,Fully Remote,USA,77860.9112908848,1.5726119559858616
2023,187000,Senior-Level,Onsite,USA,77860.9112908848,2.4017186146380505
2023,212800,Mid-Level,Onsite,USA,77860.9112908848,2.733078722967792
2023,124100,Mid-Level,Onsite,USA,77860.9112908848,1.5938678078961608
2023,130000,Entry-Level,Onsite,USA,77860.9112908848,1.669643956700249
2023,240810,Senior-Level,Onsite,USA,77860.9112908848,3.0928227785614384
2023,126800,Senior-Level,Onsite,USA,77860.9112908848,1.6285450285353198
2023,222000,Senior-Level,Fully Remote,USA,77860.9112908848,2.851238141441964
2023,132000,Senior-Level,Fully Remote,USA,77860.9112908848,1.6953307868033298
2023,250000,Senior-Level,Fully Remote,USA,77860.9112908848,3.2108537628850944
2023,222000,Senior-Level,Onsite,USA,77860.9112908848,2.851238141441964
2023,132000,Senior-Level,Onsite,USA,77860.9112908848,1.6953307868033298
2023,94000,Senior-Level,Hybrid,USA,77860.9112908848,1.2072810148447954
2023,245000,Senior-Level,Onsite,USA,77860.9112908848,3.1466366876273923
2023,207900,Senior-Level,Onsite,USA,77860.9112908848,2.6701459892152446
2023,158400,Senior-Level,Onsite,USA,77860.9112908848,2.034396944163996
2023,138000,Senior-Level,Onsite,USA,77860.9112908848,1.772391277112572
2023,86000,Senior-Level,Onsite,USA,77860.9112908848,1.1045336944324724
2023,135800,Senior-Level,Fully Remote,USA,77860.9112908848,1.7441357639991832
2023,95100,Senior-Level,Fully Remote,USA,77860.9112908848,1.2214087714014898
2023,190000,Senior-Level,Fully Remote,USA,77860.9112908848,2.4402488597926717
2023,136000,Senior-Level,Onsite,USA,77860.9112908848,1.7467044470094912
2023,166375,Senior-Level,Onsite,USA,77860.9112908848,2.13682317920003
2023,212800,Senior-Level,Onsite,USA,77860.9112908848,2.733078722967792
2023,115100,Senior-Level,Onsite,USA,77860.9112908848,1.4782770724322973
2023,60000,Mid-Level,Onsite,USA,77860.9112908848,0.7706049030924227
2023,48000,Mid-Level,Onsite,USA,77860.9112908848,0.6164839224739381
2023,55000,Mid-Level,Onsite,USA,77860.9112908848,0.7063878278347208
2023,223600,Mid-Level,Onsite,USA,77860.9112908848,2.8717876055244282
2023,115000,Mid-Level,Onsite,USA,77860.9112908848,1.4769927309271433
2023,62000,Entry-Level,Fully Remote,USA,77860.9112908848,0.7962917331955034
2023,49000,Entry-Level,Fully Remote,USA,77860.9112908848,0.6293273375254785
2023,106100,Entry-Level,Fully Remote,USA,77860.9112908848,1.362686336968434
2023,74300,Entry-Level,Fully Remote,USA,77860.9112908848,0.95426573832945
2023,132300,Mid-Level,Onsite,USA,77860.9112908848,1.6991838113187918
2023,93000,Mid-Level,Onsite,USA,77860.9112908848,1.194437599793255
2023,96600,Senior-Level,Onsite,USA,77860.9112908848,1.2406738939788005
2023,55200,Senior-Level,Onsite,USA,77860.9112908848,0.7089565108450289
2023,83300,Entry-Level,Onsite,USA,77860.9112908848,1.0698564737933134
2023,99300,Entry-Level,Onsite,USA,77860.9112908848,1.2753511146179595
2023,82800,Entry-Level,Onsite,USA,77860.9112908848,1.0634347662675432
2023,110841,Senior-Level,Onsite,USA,77860.9112908848,1.423576967727787
2023,101000,Mid-Level,Onsite,USA,77860.9112908848,1.297184920205578
2023,50000,Mid-Level,Onsite,USA,77860.9112908848,0.6421707525770188
2023,182500,Senior-Level,Fully Remote,USA,77860.9112908848,2.343923246906119
2023,121700,Senior-Level,Fully Remote,USA,77860.9112908848,1.563043611772464
2023,134500,Senior-Level,Fully Remote,USA,77860.9112908848,1.7274393244321808
2023,91460,Senior-Level,Fully Remote,USA,77860.9112908848,1.1746587406138829
2023,75753,Entry-Level,Onsite,USA,77860.9112908848,0.9729272203993382
2023,47423,Entry-Level,Onsite,USA,77860.9112908848,0.6090732719891994
2023,124935,Senior-Level,Onsite,USA,77860.9112908848,1.6045920594641971
2023,76050,Senior-Level,Onsite,USA,77860.9112908848,0.9767417146696457
2023,286000,Senior-Level,Onsite,USA,77860.9112908848,3.6732167047405477
2023,143000,Senior-Level,Onsite,USA,77860.9112908848,1.8366083523702739
2023,106400,Mid-Level,Fully Remote,USA,77860.9112908848,1.366539361483896
2023,70000,Mid-Level,Fully Remote,USA,77860.9112908848,0.8990390536078264
2023,243600,Senior-Level,Onsite,USA,77860.9112908848,3.128655906555236
2023,148200,Senior-Level,Onsite,USA,77860.9112908848,1.903394110638284
2023,131600,Entry-Level,Fully Remote,USA,77860.9112908848,1.6901934207827136
2023,82400,Entry-Level,Fully Remote,USA,77860.9112908848,1.0582974002469272
2023,245700,Senior-Level,Onsite,USA,77860.9112908848,3.1556270781634708
2023,132300,Senior-Level,Onsite,USA,77860.9112908848,1.6991838113187918
2023,155750,Entry-Level,Fully Remote,USA,77860.9112908848,2.0003618942774137
2023,79350,Entry-Level,Fully Remote,USA,77860.9112908848,1.019124984339729
2023,234000,Senior-Level,Onsite,USA,77860.9112908848,3.0053591220604483
2023,123900,Senior-Level,Fully Remote,USA,77860.9112908848,1.5912991248858528
2023,75000,Senior-Level,Fully Remote,USA,77860.9112908848,0.9632561288655282
2023,136500,Mid-Level,Onsite,USA,77860.9112908848,1.7531261545352614
2023,123500,Mid-Level,Onsite,USA,77860.9112908848,1.5861617588652366
2023,227500,Senior-Level,Fully Remote,USA,77860.9112908848,2.921876924225436
2023,145600,Senior-Level,Fully Remote,USA,77860.9112908848,1.8700012315042789
2023,186754,Senior-Level,Onsite,USA,77860.9112908848,2.398559134535372
2023,101000,Senior-Level,Onsite,USA,77860.9112908848,1.297184920205578
2023,70800,Entry-Level,Onsite,USA,77860.9112908848,0.9093137856490587
2023,132000,Mid-Level,Fully Remote,USA,77860.9112908848,1.6953307868033298
2023,111000,Mid-Level,Fully Remote,USA,77860.9112908848,1.425619070720982
2023,180000,Mid-Level,Fully Remote,USA,77860.9112908848,2.311814709277268
2023,162000,Mid-Level,Fully Remote,USA,77860.9112908848,2.080633238349541
2023,95000,Senior-Level,Onsite,USA,77860.9112908848,1.2201244298963358
2023,238000,Mid-Level,Onsite,USA,77860.9112908848,3.05673278226661
2023,144500,Mid-Level,Onsite,USA,77860.9112908848,1.8558734749475845
2023,98500,Senior-Level,Onsite,USA,77860.9112908848,1.2650763825767273
2023,209300,Mid-Level,Fully Remote,USA,77860.9112908848,2.688126770287401
2023,123800,Mid-Level,Fully Remote,USA,77860.9112908848,1.5900147833806988
2023,130400,Entry-Level,Onsite,USA,77860.9112908848,1.6747813227208652
2023,254900,Senior-Level,Onsite,USA,77860.9112908848,3.273786496637642
2023,203920,Senior-Level,Onsite,USA,77860.9112908848,2.619029197310114
2023,191200,Senior-Level,Onsite,USA,77860.9112908848,2.45566095785452
2023,170186,Senior-Level,Onsite,USA,77860.9112908848,2.185769433961451
2023,200000,Executive-Level,Onsite,USA,77860.9112908848,2.5686830103080753
2023,150000,Executive-Level,Onsite,USA,77860.9112908848,1.9265122577310565
2023,90000,Senior-Level,Hybrid,USA,77860.9112908848,1.155907354638634
2023,198000,Senior-Level,Onsite,USA,77860.9112908848,2.5429961802049945
2023,219100,Senior-Level,Onsite,USA,77860.9112908848,2.8139922377924966
2023,118500,Senior-Level,Onsite,USA,77860.9112908848,1.5219446836075348
2023,128000,Senior-Level,Fully Remote,USA,77860.9112908848,1.6439571265971682
2023,60000,Entry-Level,Fully Remote,USA,77860.9112908848,0.7706049030924227
2023,48000,Entry-Level,Fully Remote,USA,77860.9112908848,0.6164839224739381
2023,234000,Executive-Level,Onsite,USA,77860.9112908848,3.0053591220604483
2023,146000,Executive-Level,Onsite,USA,77860.9112908848,1.875138597524895
2023,130100,Mid-Level,Onsite,USA,77860.9112908848,1.670928298205403
2023,166500,Mid-Level,Onsite,USA,77860.9112908848,2.138428606081473
2023,104000,Mid-Level,Onsite,USA,77860.9112908848,1.3357151653601993
2023,98000,Entry-Level,Onsite,USA,77860.9112908848,1.258654675050957
2023,73000,Entry-Level,Onsite,USA,77860.9112908848,0.9375692987624475
2023,183540,Senior-Level,Onsite,USA,77860.9112908848,2.357280398559721
2023,240000,Mid-Level,Onsite,USA,77860.9112908848,3.0824196123696908
2023,273500,Senior-Level,Onsite,USA,77860.9112908848,3.5126740165962933
2023,182500,Senior-Level,Onsite,USA,77860.9112908848,2.343923246906119
2023,240960,Senior-Level,Onsite,USA,77860.9112908848,3.0947492908191694
2023,296980,Mid-Level,Onsite,USA,77860.9112908848,3.8142374020064613
2023,123740,Mid-Level,Onsite,USA,77860.9112908848,1.5892441784776064
2023,247250,Senior-Level,Onsite,USA,77860.9112908848,3.175534371493358
2023,146000,Senior-Level,Onsite,USA,77860.9112908848,1.875138597524895
2023,200000,Senior-Level,Fully Remote,USA,77860.9112908848,2.5686830103080753
2023,370000,Senior-Level,Onsite,USA,77860.9112908848,4.752063569069939
2023,79600,Mid-Level,Onsite,USA,77860.9112908848,1.022335838102614
2023,175000,Senior-Level,Onsite,USA,77860.9112908848,2.247597634019566
2023,185000,Senior-Level,Fully Remote,USA,77860.9112908848,2.3760317845349697
2023,350000,Executive-Level,Fully Remote,USA,77860.9112908848,4.495195268039132
2023,268000,Executive-Level,Fully Remote,USA,77860.9112908848,3.4420352338128213
2023,180000,Senior-Level,Fully Remote,USA,77860.9112908848,2.311814709277268
2023,234485,Senior-Level,Onsite,USA,77860.9112908848,3.0115881783604452
2023,112655,Senior-Level,Onsite,USA,77860.9112908848,1.4468749226312811
2023,199700,Mid-Level,Onsite,USA,77860.9112908848,2.5648299857926133
2023,99900,Entry-Level,Onsite,USA,77860.9112908848,1.2830571636488837
2023,90300,Senior-Level,Onsite,USA,77860.9112908848,1.159760379154096
2023,266500,Senior-Level,Onsite,USA,77860.9112908848,3.4227701112355104
2023,152000,Senior-Level,Onsite,USA,77860.9112908848,1.9521990878341373
2023,70000,Entry-Level,Fully Remote,USA,77860.9112908848,0.8990390536078264
2023,187200,Senior-Level,Fully Remote,USA,77860.9112908848,2.4042872976483585
2023,140400,Senior-Level,Fully Remote,USA,77860.9112908848,1.803215473236269
2023,156400,Senior-Level,Onsite,USA,77860.9112908848,2.008710114060915
2023,190900,Senior-Level,Onsite,USA,77860.9112908848,2.451807933339058
2023,109100,Senior-Level,Onsite,USA,77860.9112908848,1.401216582123055
2023,195200,Entry-Level,Onsite,USA,77860.9112908848,2.5070346180606817
2023,100400,Entry-Level,Onsite,USA,77860.9112908848,1.2894788711746539
2023,181700,Mid-Level,Onsite,USA,77860.9112908848,2.3336485148648864
2023,64300,Mid-Level,Onsite,USA,77860.9112908848,0.8258315878140463
2023,185900,Senior-Level,Onsite,USA,77860.9112908848,2.387590858081356
2023,129300,Senior-Level,Onsite,USA,77860.9112908848,1.6606535661641708
2023,85000,Entry-Level,Fully Remote,USA,77860.9112908848,1.091690279380932
2023,80000,Entry-Level,Fully Remote,USA,77860.9112908848,1.0274732041232302
2023,52100,Senior-Level,Fully Remote,USA,77860.9112908848,0.6691419241852536
2023,219000,Senior-Level,Onsite,USA,77860.9112908848,2.8127078962873426
2023,204500,Senior-Level,Fully Remote,USA,77860.9112908848,2.6264783780400074
2023,142200,Senior-Level,Fully Remote,USA,77860.9112908848,1.8263336203290417
2023,158000,Mid-Level,Onsite,USA,77860.9112908848,2.0292595781433795
2023,90300,Mid-Level,Onsite,USA,77860.9112908848,1.159760379154096
2023,260000,Mid-Level,Onsite,USA,77860.9112908848,3.339287913400498
2023,152375,Senior-Level,Onsite,USA,77860.9112908848,1.957015368478465
2023,82000,Senior-Level,Onsite,USA,77860.9112908848,1.053160034226311
2023,77000,Senior-Level,Onsite,USA,77860.9112908848,0.9889429589686091
2023,196000,Senior-Level,Fully Remote,USA,77860.9112908848,2.517309350101914
2023,94000,Senior-Level,Fully Remote,USA,77860.9112908848,1.2072810148447954
2023,264846,Senior-Level,Onsite,USA,77860.9112908848,3.4015271027402627
2023,143060,Senior-Level,Onsite,USA,77860.9112908848,1.8373789572733663
2023,203000,Entry-Level,Onsite,USA,77860.9112908848,2.6072132554626966
2023,89030,Entry-Level,Onsite,USA,77860.9112908848,1.1434492420386397
2023,160800,Entry-Level,Onsite,USA,77860.9112908848,2.0652211402876928
2023,92700,Entry-Level,Onsite,USA,77860.9112908848,1.190584575277793
2023,62000,Senior-Level,Onsite,USA,77860.9112908848,0.7962917331955034
2023,51000,Senior-Level,Onsite,USA,77860.9112908848,0.6550141676285592
2023,137500,Entry-Level,Onsite,USA,77860.9112908848,1.7659695695868018
2023,154800,Mid-Level,Onsite,USA,77860.9112908848,1.9881606499784503
2023,76300,Mid-Level,Onsite,USA,77860.9112908848,0.9799525684325308
2023,240000,Senior-Level,Onsite,USA,77860.9112908848,3.0824196123696908
2023,465000,Executive-Level,Onsite,USA,77860.9112908848,5.972187998966276
2023,385000,Executive-Level,Onsite,USA,77860.9112908848,4.944714794843045
2023,116300,Senior-Level,Fully Remote,USA,77860.9112908848,1.493689170494146
2023,84600,Senior-Level,Fully Remote,USA,77860.9112908848,1.086552913360316
2023,129700,Senior-Level,Onsite,USA,77860.9112908848,1.665790932184787
2023,86500,Senior-Level,Onsite,USA,77860.9112908848,1.1109554019582426
2023,225300,Senior-Level,Onsite,USA,77860.9112908848,2.893621411112047
2023,197400,Senior-Level,Onsite,USA,77860.9112908848,2.5352901311740705
2023,266000,Senior-Level,Onsite,USA,77860.9112908848,3.4163484037097405
2023,224000,Senior-Level,Onsite,USA,77860.9112908848,2.8769249715450447
2023,165000,Senior-Level,Onsite,USA,77860.9112908848,2.1191634835041624
2023,255000,Senior-Level,Onsite,USA,77860.9112908848,3.2750708381427964
2023,169000,Senior-Level,Onsite,USA,77860.9112908848,2.1705371437103236
2023,91000,Mid-Level,Onsite,USA,77860.9112908848,1.1687507696901744
2023,136500,Senior-Level,Onsite,USA,77860.9112908848,1.7531261545352614
2023,248100,Senior-Level,Onsite,USA,77860.9112908848,3.1864512742871676
2023,145900,Senior-Level,Onsite,USA,77860.9112908848,1.873854256019741
2023,185100,Senior-Level,Onsite,USA,77860.9112908848,2.3773161260401237
2023,133300,Senior-Level,Onsite,USA,77860.9112908848,1.7120272263703322
2023,224400,Mid-Level,Onsite,USA,77860.9112908848,2.8820623375656607
2023,138700,Mid-Level,Onsite,USA,77860.9112908848,1.7813816676486502
2023,210000,Executive-Level,Fully Remote,USA,77860.9112908848,2.6971171608234794
2023,168000,Executive-Level,Fully Remote,USA,77860.9112908848,2.157693728658783
2023,224400,Senior-Level,Onsite,USA,77860.9112908848,2.8820623375656607
2023,138700,Senior-Level,Onsite,USA,77860.9112908848,1.7813816676486502
2023,273400,Senior-Level,Onsite,USA,77860.9112908848,3.5113896750911393
2023,182200,Senior-Level,Onsite,USA,77860.9112908848,2.340070222390657
2023,167500,Senior-Level,Onsite,USA,77860.9112908848,2.151272021133013
2023,106500,Senior-Level,Onsite,USA,77860.9112908848,1.36782370298905
2023,94500,Senior-Level,Onsite,USA,77860.9112908848,1.2137027223705656
2023,223400,Senior-Level,Fully Remote,USA,77860.9112908848,2.8692189225141203
2023,186200,Senior-Level,Fully Remote,USA,77860.9112908848,2.391443882596818
2023,72000,Entry-Level,Fully Remote,USA,77860.9112908848,0.9247258837109071
2023,64000,Entry-Level,Fully Remote,USA,77860.9112908848,0.8219785632985841
2023,179820,Senior-Level,Onsite,USA,77860.9112908848,2.3095028945679905
2023,143860,Senior-Level,Onsite,USA,77860.9112908848,1.8476536893145987
2023,283050,Senior-Level,Onsite,USA,77860.9112908848,3.635328630338504
2023,188700,Senior-Level,Onsite,USA,77860.9112908848,2.4235524202256693
2023,141298,Senior-Level,Onsite,USA,77860.9112908848,1.8147488599525523
2023,115607,Senior-Level,Onsite,USA,77860.9112908848,1.4847886838634283
2023,287500,Senior-Level,Onsite,USA,77860.9112908848,3.6924818273178586
2023,156000,Senior-Level,Onsite,USA,77860.9112908848,2.0035727480402987
2023,199000,Senior-Level,Onsite,USA,77860.9112908848,2.555839595256535
2023,162000,Senior-Level,Onsite,USA,77860.9112908848,2.080633238349541
2023,170884,Mid-Level,Fully Remote,USA,77860.9112908848,2.194734137667426
2023,113923,Mid-Level,Fully Remote,USA,77860.9112908848,1.4631603729166345
2023,184000,Mid-Level,Onsite,USA,77860.9112908848,2.3631883694834293
2023,123000,Mid-Level,Onsite,USA,77860.9112908848,1.5797400513394664
2023,235750,Senior-Level,Onsite,USA,77860.9112908848,3.027835098400644
2023,174250,Senior-Level,Onsite,USA,77860.9112908848,2.2379650727309106
2023,165000,Mid-Level,Fully Remote,USA,77860.9112908848,2.1191634835041624
2023,118800,Mid-Level,Fully Remote,USA,77860.9112908848,1.5257977081229968
2023,225000,Senior-Level,Fully Remote,USA,77860.9112908848,2.889768386596585
2023,213900,Mid-Level,Onsite,USA,77860.9112908848,2.7472064795244866
2023,116800,Mid-Level,Onsite,USA,77860.9112908848,1.5001108780199162
2023,220000,Senior-Level,Fully Remote,USA,77860.9112908848,2.825551311338883
2023,226700,Senior-Level,Onsite,USA,77860.9112908848,2.9116021921842035
2023,123000,Senior-Level,Onsite,USA,77860.9112908848,1.5797400513394664
2023,73000,Mid-Level,Onsite,USA,77860.9112908848,0.9375692987624475
2023,185900,Senior-Level,Fully Remote,USA,77860.9112908848,2.387590858081356
2023,129300,Senior-Level,Fully Remote,USA,77860.9112908848,1.6606535661641708
2023,116000,Senior-Level,Fully Remote,USA,77860.9112908848,1.4898361459786837
2023,253000,Mid-Level,Onsite,USA,77860.9112908848,3.2493840080397156
2023,131000,Mid-Level,Onsite,USA,77860.9112908848,1.6824873717517894
2023,147000,Senior-Level,Onsite,USA,77860.9112908848,1.8879820125764355
2023,161000,Mid-Level,Onsite,USA,77860.9112908848,2.0677898232980008
2023,137000,Senior-Level,Fully Remote,USA,77860.9112908848,1.7595478620610316
2023,172000,Senior-Level,Fully Remote,USA,77860.9112908848,2.209067388864945
2023,148000,Mid-Level,Onsite,USA,77860.9112908848,1.900825427627976
2023,99000,Mid-Level,Onsite,USA,77860.9112908848,1.2714980901024973
2023,105000,Entry-Level,Onsite,USA,77860.9112908848,1.3485585804117397
2023,99000,Senior-Level,Onsite,USA,77860.9112908848,1.2714980901024973
2023,52500,Senior-Level,Onsite,USA,77860.9112908848,0.6742792902058699
2023,180514,Senior-Level,Fully Remote,USA,77860.9112908848,2.3184162246137596
2023,108308,Senior-Level,Fully Remote,USA,77860.9112908848,1.3910445974022352
2023,290300,Senior-Level,Onsite,USA,77860.9112908848,3.7284433894621714
2023,196685,Senior-Level,Onsite,USA,77860.9112908848,2.526107089412219
2023,175000,Mid-Level,Onsite,USA,77860.9112908848,2.247597634019566
2023,133000,Entry-Level,Onsite,USA,77860.9112908848,1.7081742018548702
2023,58300,Entry-Level,Onsite,USA,77860.9112908848,0.748771097504804
2023,230300,Senior-Level,Onsite,USA,77860.9112908848,2.957838486369749
2023,224800,Senior-Level,Onsite,USA,77860.9112908848,2.8871997035862766
2023,131100,Senior-Level,Onsite,USA,77860.9112908848,1.6837717132569434
2023,258000,Senior-Level,Onsite,USA,77860.9112908848,3.313601083297417
2023,121000,Senior-Level,Onsite,USA,77860.9112908848,1.5540532212363856
2023,195800,Senior-Level,Onsite,USA,77860.9112908848,2.5147406670916057
2023,171500,Senior-Level,Onsite,USA,77860.9112908848,2.202645681339175
2023,150200,Senior-Level,Onsite,USA,77860.9112908848,1.9290809407413647
2023,71000,Senior-Level,Onsite,USA,77860.9112908848,0.9118824686593668
2023,167200,Senior-Level,Onsite,USA,77860.9112908848,2.147418996617551
2023,133000,Senior-Level,Onsite,USA,77860.9112908848,1.7081742018548702
2023,58400,Senior-Level,Onsite,USA,77860.9112908848,0.7500554390099581
2023,700000,Mid-Level,Fully Remote,USA,77860.9112908848,8.990390536078264
2023,150000,Mid-Level,Fully Remote,USA,77860.9112908848,1.9265122577310565
2023,167000,Mid-Level,Onsite,USA,77860.9112908848,2.144850313607243
2023,121000,Mid-Level,Onsite,USA,77860.9112908848,1.5540532212363856
2023,190200,Senior-Level,Onsite,USA,77860.9112908848,2.4428175428029797
2023,95100,Senior-Level,Onsite,USA,77860.9112908848,1.2214087714014898
2023,58400,Entry-Level,Onsite,USA,77860.9112908848,0.7500554390099581
2023,294000,Senior-Level,Onsite,USA,77860.9112908848,3.775964025152871
2023,167000,Senior-Level,Onsite,USA,77860.9112908848,2.144850313607243
2023,163800,Entry-Level,Fully Remote,USA,77860.9112908848,2.103751385442314
2023,88200,Entry-Level,Fully Remote,USA,77860.9112908848,1.1327892075458612
2023,180400,Senior-Level,Onsite,USA,77860.9112908848,2.316952075297884
2023,138800,Senior-Level,Onsite,USA,77860.9112908848,1.7826660091538045
2023,319000,Senior-Level,Fully Remote,USA,77860.9112908848,4.097049401441381
2023,206000,Senior-Level,Fully Remote,USA,77860.9112908848,2.645743500617318
2023,142000,Senior-Level,Onsite,USA,77860.9112908848,1.8237649373187337
2023,178300,Mid-Level,Onsite,USA,77860.9112908848,2.2899809036896492
2023,105400,Mid-Level,Onsite,USA,77860.9112908848,1.3536959464323557
2023,240000,Senior-Level,Fully Remote,USA,77860.9112908848,3.0824196123696908
2023,128000,Senior-Level,Onsite,USA,77860.9112908848,1.6439571265971682
2023,154000,Senior-Level,Fully Remote,USA,77860.9112908848,1.9778859179372181
2023,126000,Senior-Level,Fully Remote,USA,77860.9112908848,1.6182702964940876
2023,157250,Senior-Level,Onsite,USA,77860.9112908848,2.019627016854724
2023,219650,Executive-Level,Fully Remote,USA,77860.9112908848,2.821056116070844
2023,136000,Executive-Level,Fully Remote,USA,77860.9112908848,1.7467044470094912
2023,250000,Mid-Level,Onsite,USA,77860.9112908848,3.2108537628850944
2023,202600,Senior-Level,Fully Remote,USA,77860.9112908848,2.6020758894420806
2023,168800,Senior-Level,Fully Remote,USA,77860.9112908848,2.1679684607000156
2023,203000,Senior-Level,Fully Remote,USA,77860.9112908848,2.6072132554626966
2023,127000,Senior-Level,Fully Remote,USA,77860.9112908848,1.631113711545628
2023,125009,Mid-Level,Fully Remote,USA,77860.9112908848,1.605542472178011
2023,83339,Mid-Level,Fully Remote,USA,77860.9112908848,1.0703573669803235
2023,112200,Senior-Level,Fully Remote,USA,77860.9112908848,1.4410311687828303
2023,91800,Senior-Level,Fully Remote,USA,77860.9112908848,1.1790255017314066
2023,254000,Senior-Level,Onsite,USA,77860.9112908848,3.262227423091256
2023,159000,Senior-Level,Onsite,USA,77860.9112908848,2.04210299319492
2023,85000,Senior-Level,Onsite,USA,77860.9112908848,1.091690279380932
2023,130500,Mid-Level,Onsite,USA,77860.9112908848,1.6760656642260192
2023,116000,Mid-Level,Onsite,USA,77860.9112908848,1.4898361459786837
2023,81400,Entry-Level,Fully Remote,USA,77860.9112908848,1.0454539851953868
2023,43500,Entry-Level,Fully Remote,USA,77860.9112908848,0.5586885547420064
2023,190000,Senior-Level,Onsite,USA,77860.9112908848,2.4402488597926717
2023,146400,Senior-Level,Onsite,USA,77860.9112908848,1.8802759635455113
2023,208500,Senior-Level,Onsite,USA,77860.9112908848,2.6778520382461686
2023,172500,Senior-Level,Onsite,USA,77860.9112908848,2.2154890963907152
2023,198200,Senior-Level,Onsite,USA,77860.9112908848,2.545564863215303
2023,110200,Senior-Level,Onsite,USA,77860.9112908848,1.4153443386797495
2023,167100,Mid-Level,Onsite,USA,77860.9112908848,2.146134655112397
2023,111400,Mid-Level,Onsite,USA,77860.9112908848,1.4307564367415981
2023,166000,Entry-Level,Fully Remote,USA,77860.9112908848,2.132006898555703
2023,73100,Entry-Level,Fully Remote,USA,77860.9112908848,0.9388536402676015
2023,170000,Executive-Level,Onsite,USA,77860.9112908848,2.183380558761864
2023,145000,Executive-Level,Onsite,USA,77860.9112908848,1.8622951824733547
2023,139810,Senior-Level,Onsite,USA,77860.9112908848,1.79563785835586
2023,247300,Senior-Level,Fully Remote,USA,77860.9112908848,3.176176542245935
2023,139700,Senior-Level,Fully Remote,USA,77860.9112908848,1.7942250827001907
2023,188000,Senior-Level,Fully Remote,USA,77860.9112908848,2.414562029689591
2023,139000,Senior-Level,Fully Remote,USA,77860.9112908848,1.7852346921641125
2023,750000,Senior-Level,Onsite,USA,77860.9112908848,9.632561288655284
2023,127000,Mid-Level,Fully Remote,USA,77860.9112908848,1.631113711545628
2023,65000,Mid-Level,Fully Remote,USA,77860.9112908848,0.8348219783501245
2023,276000,Senior-Level,Onsite,USA,77860.9112908848,3.544782554225144
2023,174000,Senior-Level,Onsite,USA,77860.9112908848,2.2347542189680256
2023,250000,Executive-Level,Fully Remote,USA,77860.9112908848,3.2108537628850944
2023,212000,Executive-Level,Onsite,USA,77860.9112908848,2.72280399092656
2023,190000,Executive-Level,Onsite,USA,77860.9112908848,2.4402488597926717
2023,261500,Senior-Level,Onsite,USA,77860.9112908848,3.358553035977809
2023,134500,Senior-Level,Onsite,USA,77860.9112908848,1.7274393244321808
2023,239000,Senior-Level,Onsite,USA,77860.9112908848,3.0695761973181503
2023,122900,Senior-Level,Onsite,USA,77860.9112908848,1.5784557098343124
2023,83000,Mid-Level,Fully Remote,USA,77860.9112908848,1.0660034492778514
2023,66000,Mid-Level,Fully Remote,USA,77860.9112908848,0.8476653934016649
2023,224250,Senior-Level,Onsite,USA,77860.9112908848,2.8801358253079297
2023,121550,Senior-Level,Onsite,USA,77860.9112908848,1.5611170995147328
2023,109000,Mid-Level,Fully Remote,USA,77860.9112908848,1.3999322406179011
2023,205400,Senior-Level,Onsite,USA,77860.9112908848,2.6380374515863934
2023,92900,Senior-Level,Onsite,USA,77860.9112908848,1.193153258288101
2023,220000,Entry-Level,Onsite,USA,77860.9112908848,2.825551311338883
2023,186030,Senior-Level,Fully Remote,USA,77860.9112908848,2.389260502038056
2023,110200,Senior-Level,Fully Remote,USA,77860.9112908848,1.4153443386797495
2023,242000,Mid-Level,Onsite,USA,77860.9112908848,3.108106442472771
2023,106200,Mid-Level,Onsite,USA,77860.9112908848,1.363970678473588
2023,220000,Executive-Level,Fully Remote,USA,77860.9112908848,2.825551311338883
2023,120000,Executive-Level,Fully Remote,USA,77860.9112908848,1.5412098061848454
2023,91200,Entry-Level,Onsite,USA,77860.9112908848,1.1713194527004824
2023,58200,Entry-Level,Onsite,USA,77860.9112908848,0.74748675599965
2023,178000,Senior-Level,Fully Remote,USA,77860.9112908848,2.2861278791741872
2023,160000,Entry-Level,Onsite,USA,77860.9112908848,2.0549464082464604
2023,206000,Senior-Level,Onsite,USA,77860.9112908848,2.645743500617318
2023,134000,Senior-Level,Onsite,USA,77860.9112908848,1.7210176169064106
